elevation,geology,landuse,rainfall,slope,soil_clay,.geo
1348,1,40,4.124363422393799,5.90875768661499,31,"{""type"":""Point"",""coordinates"":[85.467179682306,27.6731264544098]}"
2188,4,10,4.796142101287842,42.96207427978516,25,"{""type"":""Point"",""coordinates"":[85.11540790265389,27.69270656203865]}"
1113,1,10,4.847248077392578,31.014772415161133,23,"{""type"":""Point"",""coordinates"":[85.14950062534092,27.70625805092638]}"
1296,1,50,3.40421199798584,2.7958712577819824,28,"{""type"":""Point"",""coordinates"":[85.34865354516863,27.686952588173853]}"
1119,1,30,4.66023588180542,29.985576629638672,25,"{""type"":""Point"",""coordinates"":[85.23093922770445,27.77104362290365]}"
1943,4,10,4.699357032775879,35.41958236694336,28,"{""type"":""Point"",""coordinates"":[85.23951709404916,27.606557665199176]}"
1315,1,50,4.618951320648193,6.547830581665039,27,"{""type"":""Point"",""coordinates"":[85.30413299278008,27.753360254310582]}"
1283,1,10,4.891516208648682,24.661352157592773,24,"{""type"":""Point"",""coordinates"":[85.49065170870067,27.812339150807244]}"
1703,4,10,5.165729999542236,36.285438537597656,23,"{""type"":""Point"",""coordinates"":[85.5137787159692,27.87615545522335]}"
1582,3,10,4.796142101287842,39.41501235961914,21,"{""type"":""Point"",""coordinates"":[85.14315498923293,27.68541316003398]}"
2265,4,10,4.695466041564941,27.189979553222656,23,"{""type"":""Point"",""coordinates"":[85.49154029273346,27.8761081615802]}"
1330,1,10,5.165729999542236,25.16424369812012,26,"{""type"":""Point"",""coordinates"":[85.53501550209708,27.853914478924555]}"
1361,2,50,4.29325008392334,0.0,26,"{""type"":""Point"",""coordinates"":[85.33978541361316,27.74305444269319]}"
1842,4,10,3.942606925964356,24.840808868408203,26,"{""type"":""Point"",""coordinates"":[85.25530508537425,27.627910339623977]}"
1090,1,30,4.71803617477417,22.053268432617188,22,"{""type"":""Point"",""coordinates"":[85.5689323431335,27.84058088554704]}"
547,1,30,4.045770645141602,1.049347996711731,25,"{""type"":""Point"",""coordinates"":[85.22119179560357,27.898927663266438]}"
770,1,10,4.847248077392578,36.035526275634766,24,"{""type"":""Point"",""coordinates"":[85.10112192344226,27.742912356667794]}"
2400,4,10,4.693136215209961,34.50782012939453,20,"{""type"":""Point"",""coordinates"":[85.43349812866587,27.883912803533438]}"
850,1,40,4.588297367095947,12.056929588317873,26,"{""type"":""Point"",""coordinates"":[85.59325610058235,27.717551084248953]}"
1077,1,40,5.338897228240967,7.664089679718018,26,"{""type"":""Point"",""coordinates"":[85.18694903957025,27.717110210925775]}"
744,1,50,4.847248077392578,10.820541381835938,28,"{""type"":""Point"",""coordinates"":[85.11114489048653,27.743766531606585]}"
1300,1,50,3.977576494216919,2.0933034420013428,30,"{""type"":""Point"",""coordinates"":[85.36307203496413,27.655252022345696]}"
1121,1,30,4.030216693878174,35.46078109741211,25,"{""type"":""Point"",""coordinates"":[85.29520981820083,27.885520120781415]}"
1441,2,50,3.744175434112549,10.071343421936035,24,"{""type"":""Point"",""coordinates"":[85.38712807959249,27.627991211125806]}"
1494,2,30,4.891516208648682,26.74212646484375,23,"{""type"":""Point"",""coordinates"":[85.494623895706,27.826610948967247]}"
1042,1,10,4.547289371490479,23.43473052978516,25,"{""type"":""Point"",""coordinates"":[85.5462663522814,27.759116851393813]}"
2052,4,10,5.004334926605225,30.28083038330078,21,"{""type"":""Point"",""coordinates"":[85.10458005957699,27.617338097301154]}"
1232,1,10,5.058280944824219,29.04055404663086,25,"{""type"":""Point"",""coordinates"":[85.53871068453886,27.846692757522998]}"
1487,2,10,4.195834636688232,20.69710731506348,27,"{""type"":""Point"",""coordinates"":[85.44636875783719,27.70882563363633]}"
1357,2,40,4.243783473968506,3.2727694511413574,30,"{""type"":""Point"",""coordinates"":[85.44740331846153,27.688620226976603]}"
906,1,40,4.847248077392578,18.769309997558597,27,"{""type"":""Point"",""coordinates"":[85.14799882151961,27.731226698956146]}"
1451,2,40,4.123847007751465,13.685420036315918,23,"{""type"":""Point"",""coordinates"":[85.49069546718579,27.71938613515814]}"
1749,4,10,4.850409507751465,27.62823486328125,20,"{""type"":""Point"",""coordinates"":[85.41173898114168,27.82201009708449]}"
1749,4,30,4.246232509613037,30.558969497680664,29,"{""type"":""Point"",""coordinates"":[85.22567374085543,27.801948377688085]}"
1335,1,30,4.547289371490479,18.619407653808597,25,"{""type"":""Point"",""coordinates"":[85.51656113704732,27.77633267028533]}"
1008,1,40,4.66023588180542,12.145276069641112,26,"{""type"":""Point"",""coordinates"":[85.20130075288837,27.77643252989242]}"
1760,4,10,4.18858814239502,24.43257522583008,26,"{""type"":""Point"",""coordinates"":[85.52683985976006,27.707389622457015]}"
1969,4,10,4.29292631149292,19.207643508911133,25,"{""type"":""Point"",""coordinates"":[85.25573760364362,27.81493318488842]}"
1137,1,40,2.6722123622894287,16.169919967651367,27,"{""type"":""Point"",""coordinates"":[85.58929048094271,27.620706684029575]}"
1135,1,10,4.847248077392578,36.20833969116211,25,"{""type"":""Point"",""coordinates"":[85.1261118257274,27.720464689538392]}"
1223,1,30,4.547289371490479,27.745332717895508,25,"{""type"":""Point"",""coordinates"":[85.5309019360536,27.757037634740605]}"
1386,2,10,4.684384346008301,9.008783340454102,23,"{""type"":""Point"",""coordinates"":[85.40281298648522,27.751016122645094]}"
851,1,40,4.030216693878174,10.725984573364258,22,"{""type"":""Point"",""coordinates"":[85.27498140193062,27.854173950284018]}"
1349,1,40,3.75677752494812,4.28206729888916,24,"{""type"":""Point"",""coordinates"":[85.26658940626413,27.658563337975117]}"
1996,4,10,3.9062464237213135,16.04325294494629,23,"{""type"":""Point"",""coordinates"":[85.51510285573926,27.69585129914297]}"
1663,4,30,4.456511497497559,22.023744583129883,26,"{""type"":""Point"",""coordinates"":[85.4648182428753,27.62081550360439]}"
1304,1,40,3.977576494216919,2.1292195320129395,27,"{""type"":""Point"",""coordinates"":[85.39585147418617,27.672150612108954]}"
1458,2,30,4.78480863571167,19.7192325592041,26,"{""type"":""Point"",""coordinates"":[85.19075611488196,27.7902300827621]}"
1432,2,10,5.058280944824219,32.27602767944336,26,"{""type"":""Point"",""coordinates"":[85.51334664881107,27.821025667310742]}"
1305,1,50,3.977576494216919,1.047325849533081,28,"{""type"":""Point"",""coordinates"":[85.36673328425479,27.68915078498508]}"
1721,4,40,4.796142101287842,8.847905158996582,26,"{""type"":""Point"",""coordinates"":[85.12721168421696,27.65281908884211]}"
1663,4,10,4.123847007751465,29.126575469970703,28,"{""type"":""Point"",""coordinates"":[85.47749774775197,27.735134869065593]}"
1317,1,50,3.40421199798584,0.9274099469184875,27,"{""type"":""Point"",""coordinates"":[85.33595571836489,27.697803723574438]}"
1019,1,10,5.165729999542236,32.66668701171875,24,"{""type"":""Point"",""coordinates"":[85.5442490604275,27.878961917200225]}"
1175,1,10,4.547289371490479,28.76939392089844,24,"{""type"":""Point"",""coordinates"":[85.52184508575785,27.790455357254515]}"
2160,4,10,4.684384346008301,11.669124603271484,25,"{""type"":""Point"",""coordinates"":[85.4030111190307,27.788600586426984]}"
1591,3,10,3.9062464237213135,30.37399101257324,26,"{""type"":""Point"",""coordinates"":[85.50501528357896,27.66581376584561]}"
1299,1,50,3.977576494216919,2.7955968379974365,33,"{""type"":""Point"",""coordinates"":[85.35048874477572,27.667786238002698]}"
1330,1,50,3.40421199798584,2.7956326007843018,26,"{""type"":""Point"",""coordinates"":[85.32609345404985,27.67034550628704]}"
2139,4,10,4.850409507751465,30.231910705566406,24,"{""type"":""Point"",""coordinates"":[85.41300607566747,27.801233232484208]}"
1305,1,30,4.29325008392334,1.39907968044281,24,"{""type"":""Point"",""coordinates"":[85.30913063101407,27.730185837457046]}"
2375,4,10,4.850409507751465,8.286958694458008,22,"{""type"":""Point"",""coordinates"":[85.44368156836086,27.813813350600782]}"
761,1,40,4.612339019775391,6.227799892425537,22,"{""type"":""Point"",""coordinates"":[85.57451636153462,27.791090977551093]}"
1405,2,40,4.195834636688232,8.336058616638184,27,"{""type"":""Point"",""coordinates"":[85.434376601049,27.712460556528015]}"
1355,2,30,4.618951320648193,1.3994139432907104,26,"{""type"":""Point"",""coordinates"":[85.30442334632176,27.776449280806137]}"
1643,3,10,4.61355447769165,30.188106536865234,23,"{""type"":""Point"",""coordinates"":[85.35164141599216,27.8277862165723]}"
1888,4,10,4.695466041564941,37.35784530639648,23,"{""type"":""Point"",""coordinates"":[85.48150795657129,27.873044575958943]}"
2283,4,10,4.612148761749268,6.547888278961182,20,"{""type"":""Point"",""coordinates"":[85.3934123076851,27.791388165107513]}"
1322,1,50,4.29325008392334,9.129928588867188,24,"{""type"":""Point"",""coordinates"":[85.32721500209152,27.74874156501961]}"
1320,1,50,3.40421199798584,5.5379557609558105,27,"{""type"":""Point"",""coordinates"":[85.3290584290731,27.67254412506009]}"
1254,1,10,4.532809257507324,37.01978302001953,23,"{""type"":""Point"",""coordinates"":[85.3114920744681,27.835885938000885]}"
1739,4,10,4.66023588180542,37.63247299194336,27,"{""type"":""Point"",""coordinates"":[85.24503216171418,27.7554219372595]}"
1240,1,10,3.9373834133148193,31.999801635742188,25,"{""type"":""Point"",""coordinates"":[85.10981709269313,27.837463825465232]}"
1481,2,10,4.693136215209961,23.674823760986328,22,"{""type"":""Point"",""coordinates"":[85.4167374573268,27.89662117473961]}"
1631,3,10,3.744175434112549,36.23276138305664,26,"{""type"":""Point"",""coordinates"":[85.39054023048237,27.613823197843136]}"
1954,4,30,5.004334926605225,18.52820205688477,25,"{""type"":""Point"",""coordinates"":[85.13225498241026,27.610759272504747]}"
1320,1,40,4.195834636688232,2.970503330230713,29,"{""type"":""Point"",""coordinates"":[85.40221681146795,27.710888535368845]}"
1344,1,30,4.195834636688232,1.3991717100143433,29,"{""type"":""Point"",""coordinates"":[85.41086831096366,27.74302453042389]}"
938,1,10,3.501748561859131,26.665958404541016,24,"{""type"":""Point"",""coordinates"":[85.59687191170242,27.664398728027997]}"
1427,2,40,4.612148761749268,5.542643070220947,24,"{""type"":""Point"",""coordinates"":[85.35829786140073,27.777158120456573]}"
816,1,40,4.030216693878174,16.11892318725586,27,"{""type"":""Point"",""coordinates"":[85.284429157111,27.88001739684358]}"
1315,1,50,3.977576494216919,4.182707786560059,23,"{""type"":""Point"",""coordinates"":[85.35139644773705,27.699066025325546]}"
955,1,10,4.588297367095947,16.53038215637207,27,"{""type"":""Point"",""coordinates"":[85.57132394137909,27.72386911549033]}"
1312,1,40,3.744175434112549,1.854334115982056,29,"{""type"":""Point"",""coordinates"":[85.36628222370176,27.642500074538507]}"
1467,2,10,4.186050415039063,36.2695198059082,23,"{""type"":""Point"",""coordinates"":[85.2935002511186,27.74538269118885]}"
1316,1,40,3.977576494216919,3.138139486312866,29,"{""type"":""Point"",""coordinates"":[85.35812270623711,27.652799855410066]}"
2206,4,10,4.850409507751465,18.588603973388672,20,"{""type"":""Point"",""coordinates"":[85.43945781290364,27.817493578861853]}"
1816,4,10,5.004334926605225,23.94240951538086,26,"{""type"":""Point"",""coordinates"":[85.12850468885512,27.62375297381457]}"
881,1,10,5.338897228240967,2.970573663711548,25,"{""type"":""Point"",""coordinates"":[85.16628454700361,27.73182490401951]}"
1254,1,40,3.942606925964356,2.794707775115967,25,"{""type"":""Point"",""coordinates"":[85.29099407890976,27.60555996499206]}"
1215,1,10,4.612339019775391,21.033321380615234,23,"{""type"":""Point"",""coordinates"":[85.56605631925632,27.769546590371558]}"
1548,3,10,5.058280944824219,40.54403305053711,25,"{""type"":""Point"",""coordinates"":[85.5133141276256,27.8267086415019]}"
1334,1,40,4.618951320648193,1.048102617263794,25,"{""type"":""Point"",""coordinates"":[85.34284426977354,27.769958905530213]}"
1362,2,40,4.501944541931152,4.851862907409668,28,"{""type"":""Point"",""coordinates"":[85.29608864443662,27.77465265839439]}"
1647,3,40,4.186050415039063,16.27533531188965,25,"{""type"":""Point"",""coordinates"":[85.25182844456074,27.73144842025632]}"
1291,1,30,4.29325008392334,1.3989059925079346,30,"{""type"":""Point"",""coordinates"":[85.30195887698245,27.706297666056678]}"
1448,2,50,4.612148761749268,6.933793544769287,22,"{""type"":""Point"",""coordinates"":[85.36820925254239,27.776032427559855]}"
492,1,40,3.583014726638794,2.130110740661621,28,"{""type"":""Point"",""coordinates"":[85.10114962167381,27.86052787660508]}"
1312,1,50,4.280627250671387,4.252923488616943,27,"{""type"":""Point"",""coordinates"":[85.35806343088649,27.709401956701882]}"
600,1,10,3.731015205383301,34.958377838134766,29,"{""type"":""Point"",""coordinates"":[85.157084822926,27.86391973147743]}"
1809,4,10,3.942606925964356,26.6679801940918,26,"{""type"":""Point"",""coordinates"":[85.25426957549293,27.62695069790352]}"
1062,1,10,4.49566125869751,17.291051864624023,25,"{""type"":""Point"",""coordinates"":[85.36511032971089,27.868205278857804]}"
1469,2,10,4.528158664703369,30.966482162475582,30,"{""type"":""Point"",""coordinates"":[85.11055255736208,27.797962973982294]}"
1311,1,50,3.40421199798584,2.0937659740448,23,"{""type"":""Point"",""coordinates"":[85.32321131840762,27.679546903916936]}"
1349,1,40,4.123847007751465,0.0,24,"{""type"":""Point"",""coordinates"":[85.45582517468353,27.72044525617282]}"
1824,4,10,5.143680095672607,26.667945861816406,26,"{""type"":""Point"",""coordinates"":[85.17364728659408,27.626454352627313]}"
1444,2,10,4.501944541931152,10.148619651794434,22,"{""type"":""Point"",""coordinates"":[85.26911484986874,27.765118415764004]}"
1317,1,50,4.29325008392334,0.9274099469184875,28,"{""type"":""Point"",""coordinates"":[85.3091480135551,27.702949581160688]}"
1403,2,40,4.124363422393799,2.1292457580566406,29,"{""type"":""Point"",""coordinates"":[85.47648965930375,27.677869942945826]}"
728,1,10,3.583014726638794,9.502691268920898,26,"{""type"":""Point"",""coordinates"":[85.11154855910243,27.890531210713842]}"
1650,4,10,4.61355447769165,32.1566047668457,23,"{""type"":""Point"",""coordinates"":[85.36066042440986,27.83625433778391]}"
1164,1,10,4.71803617477417,23.6822509765625,28,"{""type"":""Point"",""coordinates"":[85.55829186172474,27.811306591951237]}"
1407,2,40,3.968759536743164,10.071538925170898,22,"{""type"":""Point"",""coordinates"":[85.4004512822192,27.64070091814318]}"
1325,1,10,4.693136215209961,29.731990814208984,24,"{""type"":""Point"",""coordinates"":[85.4272123490992,27.85086898722313]}"
938,1,10,4.045770645141602,25.16425132751465,28,"{""type"":""Point"",""coordinates"":[85.23162703731887,27.88139233094568]}"
1848,4,30,4.736819744110107,25.35308074951172,28,"{""type"":""Point"",""coordinates"":[85.48492433839785,27.796456765643555]}"
1367,2,50,4.280627250671387,10.715582847595217,26,"{""type"":""Point"",""coordinates"":[85.36862534670658,27.73853659962369]}"
1957,4,10,4.891516208648682,31.72652816772461,28,"{""type"":""Point"",""coordinates"":[85.4669540256179,27.84911858807001]}"
628,1,40,4.030216693878174,9.099861145019531,27,"{""type"":""Point"",""coordinates"":[85.28041661202143,27.87446611811475]}"
2154,4,10,4.891516208648682,1.3996083736419678,21,"{""type"":""Point"",""coordinates"":[85.46267262926425,27.803586344330764]}"
1095,1,10,3.501748561859131,25.17841911315918,26,"{""type"":""Point"",""coordinates"":[85.57184341165862,27.663700374569565]}"
887,1,10,4.030216693878174,11.665905952453612,23,"{""type"":""Point"",""coordinates"":[85.28505646603571,27.852270447604518]}"
2017,4,10,4.684384346008301,19.8159294128418,26,"{""type"":""Point"",""coordinates"":[85.41131393626694,27.781049530695963]}"
2029,4,10,4.579485893249512,20.03717613220215,25,"{""type"":""Point"",""coordinates"":[85.18459557688603,27.66876273250494]}"
1577,3,10,5.165729999542236,26.452306747436523,24,"{""type"":""Point"",""coordinates"":[85.50426023446848,27.88794277137585]}"
2188,4,10,4.695466041564941,10.41698932647705,22,"{""type"":""Point"",""coordinates"":[85.49418172982999,27.875315390049387]}"
1317,1,30,4.280627250671387,4.1899590492248535,25,"{""type"":""Point"",""coordinates"":[85.3907244557409,27.70118748897822]}"
2023,4,10,5.058280944824219,7.176978588104248,27,"{""type"":""Point"",""coordinates"":[85.50854232396212,27.836180132814835]}"
1320,1,50,4.280627250671387,6.525713920593262,26,"{""type"":""Point"",""coordinates"":[85.37872575524581,27.714397968168555]}"
1501,3,10,4.796142101287842,51.62896728515625,24,"{""type"":""Point"",""coordinates"":[85.14403355422078,27.69256067031533]}"
1758,4,10,4.501944541931152,31.131481170654297,25,"{""type"":""Point"",""coordinates"":[85.2585994696871,27.751125201683326]}"
2134,4,10,4.693136215209961,30.99332427978516,19,"{""type"":""Point"",""coordinates"":[85.44761144336246,27.891544227377604]}"
1725,4,10,3.744175434112549,35.4124870300293,27,"{""type"":""Point"",""coordinates"":[85.38971674480722,27.609654775137805]}"
1716,4,10,5.143680095672607,13.831122398376465,27,"{""type"":""Point"",""coordinates"":[85.155272903586,27.631505984561542]}"
1384,2,40,4.195834636688232,1.854334115982056,25,"{""type"":""Point"",""coordinates"":[85.42274293528105,27.741522910624965]}"
2103,4,10,4.684384346008301,23.765796661376957,24,"{""type"":""Point"",""coordinates"":[85.406955267909,27.78765433460783]}"
